Inputfile FileNo. ParticleNo. Valid red green blue bright redstd greenstd bluestd brightstd redhi greenhi bluehi brighthi area perimeter circ 
ImageC.jpg 3 15 0 3.355987e+01 1.182125e+02 5.113723e+01 8.521596e+01 1.811748e+00 7.559453e+00 3.773816e+00 5.183852e+00 36 130 57 93 12169 4.280230e+02 8.347002e-01 
ImageC.jpg 3 16 0 3.706977e+01 1.186848e+02 4.457106e+01 8.583204e+01 5.571280e+00 1.244361e+01 6.633405e+00 8.636302e+00 47 139 55 100 387 2.108490e+02 1.093900e-01 
ImageC.jpg 3 17 0 3.220000e+01 1.012000e+02 4.420000e+01 7.420000e+01 4.472136e-01 4.472136e-01 4.472136e-01 4.472136e-01 33 102 45 75 5 4.962000e+00 2.551916e+00 
ImageC.jpg 3 18 0 3.679545e+01 1.134697e+02 4.079924e+01 8.223106e+01 5.204909e+00 8.577927e+00 4.860158e+00 5.530044e+00 44 129 49 92 264 1.833250e+02 9.871210e-02 
ImageC.jpg 3 19 0 3.192197e+01 1.100792e+02 4.655665e+01 7.945087e+01 2.135446e+00 7.628982e+00 3.364750e+00 5.208233e+00 36 126 53 90 1730 3.212800e+02 2.106147e-01 
ImageC.jpg 3 20 0 3.506993e+01 1.168601e+02 4.445455e+01 8.411189e+01 4.638556e+00 1.116496e+01 5.392649e+00 7.985114e+00 42 138 53 99 143 6.068700e+01 4.879267e-01 
ImageC.jpg 3 21 0 3.653293e+01 1.353730e+02 5.644679e+01 9.680111e+01 2.738423e+00 1.290509e+01 5.704338e+00 8.887636e+00 41 154 64 110 16567 4.744960e+02 9.246740e-01 
ImageC.jpg 3 22 0 35 100 42 74 0 0 0 0 255 255 255 255 1 0 Inf 
ImageC.jpg 3 23 0 32 101 44 74 0 0 0 0 255 255 255 255 3 3.093000e+00 3.940681e+00 
ImageC.jpg 3 24 0 3.402542e+01 1.173571e+02 4.544391e+01 8.421385e+01 5.097752e+00 1.286735e+01 5.789123e+00 9.174752e+00 44 146 56 105 2282 4.329460e+02 1.529882e-01 
ImageC.jpg 3 25 0 32 101 44 74 0 0 0 0 255 255 255 255 3 3.093000e+00 3.940681e+00 
ImageC.jpg 3 26 0 3.615789e+01 1.051579e+02 4.152632e+01 7.736842e+01 3.563132e+00 3.253428e+00 2.874571e+00 2.629122e+00 43 110 46 82 19 1.721000e+01 8.061238e-01 
ImageC.jpg 3 27 0 3.105063e+01 1.048228e+02 4.458228e+01 7.589873e+01 1.825031e+00 2.263192e+00 1.938858e+00 1.428599e+00 34 108 47 78 79 3.079800e+01 1.046627e+00 
ImageC.jpg 3 28 0 27 1.035000e+02 44 74 1.414214e+00 7.071068e-01 0 0 28 104 255 255 2 1.960000e+00 6.542259e+00 
ImageC.jpg 3 29 0 3.635000e+01 1.011000e+02 4.630000e+01 7.555000e+01 3.183427e+00 2.531902e+00 3.096688e+00 1.468081e+00 41 104 52 79 20 2.064200e+01 5.898428e-01 
ImageC.jpg 3 30 0 4.002043e+01 1.598357e+02 6.636200e+01 1.133736e+02 4.269764e+00 2.159359e+01 9.860574e+00 1.493522e+01 46 186 78 132 20602 5.223210e+02 9.489521e-01 
ImageC.jpg 3 31 0 3.198679e+01 1.051956e+02 4.648629e+01 7.659633e+01 1.335903e+00 2.312642e+00 1.670772e+00 1.693047e+00 34 109 49 79 5071 4.990370e+02 2.558810e-01 
ImageC.jpg 3 32 0 3.511196e+01 1.250031e+02 5.259847e+01 8.984827e+01 2.502290e+00 1.070973e+01 4.581272e+00 7.346950e+00 39 141 59 101 17122 5.273660e+02 7.736421e-01 
ImageC.jpg 3 33 0 3.701053e+01 1.072316e+02 4.350526e+01 7.893684e+01 4.116637e+00 4.675542e+00 3.616963e+00 3.274045e+00 43 115 50 85 95 6.364800e+01 2.946890e-01 
ImageC.jpg 3 34 0 33 100 46 74 0 0 0 0 255 255 255 255 1 0 Inf 
ImageC.jpg 3 35 0 3.211628e+01 1.011163e+02 4.611628e+01 7.411628e+01 3.243530e-01 3.243530e-01 3.243530e-01 3.243530e-01 33 102 47 75 43 3.337800e+01 4.850178e-01 
ImageC.jpg 3 36 0 33 100 46 74 0 0 0 0 255 255 255 255 3 3.093000e+00 3.940681e+00 
ImageC.jpg 3 37 0 33 100 46 74 0 0 0 0 255 255 255 255 3 3.093000e+00 3.940681e+00 
ImageC.jpg 3 38 0 33 100 46 74 0 0 0 0 255 255 255 255 11 1.010600e+01 1.353455e+00 
ImageC.jpg 3 39 1 4.436637e+01 1.826254e+02 7.319441e+01 1.288334e+02 5.779554e+00 3.065418e+01 1.265089e+01 2.099093e+01 52 223 88 156 22679 5.375630e+02 9.862228e-01 
ImageC.jpg 3 40 0 3.150000e+01 1.018333e+02 4.616667e+01 7.416667e+01 5.477226e-01 7.527727e-01 4.082483e-01 4.082483e-01 32 103 47 75 6 5.516000e+00 2.478064e+00 
ImageC.jpg 3 41 0 39 97 46 74 0 0 0 0 255 255 255 255 1 0 Inf 
ImageC.jpg 3 42 0 42 9.975000e+01 4.750000e+01 7.650000e+01 3.741657e+00 1.258306e+00 1.914854e+00 1 46 101 49 77 4 3.556000e+00 3.975084e+00 
ImageC.jpg 3 43 1 4.062390e+01 1.632567e+02 6.691247e+01 1.156166e+02 4.761648e+00 2.399353e+01 1.057905e+01 1.654908e+01 47 194 80 137 40923 1.034710e+03 4.803304e-01 
ImageC.jpg 3 44 1 4.081536e+01 1.630532e+02 6.630000e+01 1.154746e+02 4.969921e+00 2.502804e+01 1.146238e+01 1.727190e+01 47 192 80 135 15690 4.627590e+02 9.207104e-01 
ImageC.jpg 3 45 0 3.422119e+01 1.268778e+02 5.300745e+01 9.072802e+01 2.137720e+00 1.041073e+01 4.620089e+00 7.081106e+00 37 141 59 100 15299 4.686150e+02 8.754685e-01 
ImageC.jpg 3 46 0 3.657742e+01 1.409478e+02 5.848223e+01 1.003360e+02 3.257855e+00 1.581961e+01 7.088331e+00 1.092348e+01 42 162 68 115 17869 5.288780e+02 8.027847e-01 
ImageC.jpg 3 47 0 3.869231e+01 1.007692e+02 4.746154e+01 7.607692e+01 3.301126e+00 1.640825e+00 2.633609e+00 1.552500e+00 43 103 51 79 13 1.469600e+01 7.564059e-01 
ImageC.jpg 3 48 1 4.532827e+01 1.864344e+02 7.476842e+01 1.315260e+02 6.175080e+00 3.238357e+01 1.269350e+01 2.212668e+01 54 230 90 161 23240 5.440720e+02 9.865821e-01 
ImageC.jpg 3 49 0 3.637500e+01 1.012500e+02 4.687500e+01 7.562500e+01 2.559994e+00 1.488048e+00 2.531939e+00 1.407886e+00 40 103 50 78 8 8.146000e+00 1.514994e+00 
ImageC.jpg 3 50 0 2.984615e+01 1.033077e+02 4.707692e+01 75 1.281025e+00 1.601282e+00 1.187542e+00 1.224745e+00 32 106 49 77 13 1.095800e+01 1.360475e+00 
ImageC.jpg 3 51 0 29 103 44 74 0 0 0 0 255 255 255 255 1 0 Inf 
ImageC.jpg 3 52 0 3.738452e+01 1.354560e+02 5.655770e+01 9.712467e+01 2.823345e+00 1.328047e+01 6.315426e+00 9.193832e+00 41 150 64 107 5607 3.158290e+02 7.063768e-01 
ImageC.jpg 3 53 0 32 101 44 74 0 0 0 0 255 255 255 255 1 0 Inf 
ImageC.jpg 3 54 1 4.135686e+01 1.678558e+02 6.773287e+01 1.186351e+02 6.027480e+00 2.989158e+01 1.216238e+01 2.049879e+01 51 213 85 150 19369 4.979490e+02 9.816289e-01 
ImageC.jpg 3 55 1 4.263405e+01 1.738731e+02 7.002660e+01 1.228009e+02 5.191933e+00 2.632498e+01 1.155486e+01 1.811749e+01 50 205 83 144 18459 4.886370e+02 9.715057e-01 
ImageC.jpg 3 56 0 3.775303e+01 1.483084e+02 6.051649e+01 1.052638e+02 3.541980e+00 1.891599e+01 8.308798e+00 1.299031e+01 42 170 70 120 15828 4.756120e+02 8.792863e-01 
ImageC.jpg 3 57 1 4.376852e+01 1.827189e+02 7.120960e+01 1.284750e+02 7.588220e+00 3.834423e+01 1.422972e+01 2.612729e+01 57 252 94 175 21250 5.238430e+02 9.731202e-01 
ImageC.jpg 3 58 0 32 102 42 74 0 0 0 0 255 255 255 255 1 0 Inf 
ImageC.jpg 3 59 1 4.282721e+01 1.768244e+02 7.065002e+01 1.246639e+02 4.957264e+00 2.609570e+01 1.073451e+01 1.784089e+01 50 210 84 147 22767 5.394910e+02 9.829858e-01 
ImageC.jpg 3 60 1 4.561485e+01 1.935384e+02 7.508391e+01 1.358276e+02 6.469017e+00 3.565612e+01 1.335363e+01 2.419014e+01 55 248 93 172 43095 9.812020e+02 5.624966e-01 
ImageC.jpg 3 61 0 3.666667e+01 9.966667e+01 3.966667e+01 74 1.154701e+00 5.773503e-01 5.773503e-01 0 38 100 40 255 3 3.920000e+00 2.453347e+00 
ImageC.jpg 3 62 0 3.959588e+01 1.590831e+02 6.398233e+01 1.125436e+02 4.186313e+00 2.107195e+01 9.662535e+00 1.452638e+01 45 184 75 130 18623 4.968660e+02 9.479402e-01 
ImageC.jpg 3 63 1 3.956104e+01 1.576063e+02 6.290653e+01 1.115223e+02 5.187087e+00 2.523267e+01 1.125400e+01 1.737603e+01 47 190 78 134 16669 6.202500e+02 5.444849e-01 
ImageC.jpg 3 64 0 3.944956e+01 1.492946e+02 6.075261e+01 1.063688e+02 3.937951e+00 1.850132e+01 8.404227e+00 1.284806e+01 45 170 71 121 9398 4.148960e+02 6.860674e-01 
ImageC.jpg 3 65 0 4.065519e+01 1.603354e+02 6.541436e+01 1.137489e+02 4.373002e+00 2.125198e+01 9.618742e+00 1.465025e+01 47 186 77 132 20043 5.171600e+02 9.417220e-01 
ImageC.jpg 3 66 1 4.148112e+01 1.690815e+02 6.765925e+01 1.193787e+02 4.749129e+00 2.437861e+01 1.075630e+01 1.673983e+01 48 198 80 140 18066 4.868750e+02 9.577164e-01 
ImageC.jpg 3 67 1 4.232341e+01 1.717797e+02 6.823088e+01 1.212798e+02 5.451792e+00 2.662783e+01 1.169989e+01 1.835051e+01 49 202 81 142 17767 4.775790e+02 9.788892e-01 
ImageC.jpg 3 68 0 3.742859e+01 1.428090e+02 5.768745e+01 1.016021e+02 3.185023e+00 1.574684e+01 6.707001e+00 1.076747e+01 42 165 66 116 18381 5.354850e+02 8.055349e-01 
ImageC.jpg 3 69 1 4.262936e+01 1.769624e+02 6.964218e+01 1.245650e+02 5.452659e+00 2.874095e+01 1.208144e+01 1.970292e+01 50 210 83 147 18487 4.879180e+02 9.758490e-01 
ImageC.jpg 3 70 0 39 98 4.050000e+01 74 1.414214e+00 1.414214e+00 2.121320e+00 0 40 99 42 255 2 1.960000e+00 6.542259e+00 
ImageC.jpg 3 71 0 3.695834e+01 1.455422e+02 5.879246e+01 1.031884e+02 3.780300e+00 1.854734e+01 7.910417e+00 1.275446e+01 42 169 69 120 20117 5.596200e+02 8.072102e-01 
ImageC.jpg 3 72 0 38 98 46 74 0 0 0 0 255 255 255 255 1 0 Inf 
ImageC.jpg 3 73 0 35 1.005000e+02 4.150000e+01 7.450000e+01 2.828427e+00 7.071068e-01 2.121320e+00 7.071068e-01 37 101 43 75 2 1.960000e+00 6.542259e+00 
ImageC.jpg 3 74 0 33 1.005000e+02 4.750000e+01 74 2.828427e+00 2.121320e+00 2.121320e+00 0 35 102 49 255 2 1.960000e+00 6.542259e+00 
ImageC.jpg 3 75 0 3.850000e+01 99 4.475000e+01 7.475000e+01 2.645751e+00 2.160247e+00 1.258306e+00 5.000000e-01 42 101 46 75 4 4.590000e+00 2.385857e+00 
ImageC.jpg 3 76 0 2.825000e+01 1.042500e+02 3.950000e+01 7.425000e+01 2.872281e+00 1.500000e+00 5.773503e-01 5.000000e-01 32 105 40 75 4 5.053000e+00 1.968662e+00 
ImageC.jpg 3 77 0 3.625000e+01 1.002500e+02 3.975000e+01 7.425000e+01 3.774917e+00 2.061553e+00 9.574271e-01 5.000000e-01 40 102 41 75 4 3.556000e+00 3.975084e+00 
ImageD.jpg 4 1 0 3.148610e+01 1.088996e+02 4.834902e+01 7.887461e+01 1.504379e+00 3.129135e+00 2.162245e+00 2.186359e+00 34 114 52 82 3166 2.718980e+02 5.381567e-01 
ImageD.jpg 4 2 0 32 103 45 75 0 0 0 0 255 255 255 255 1 0 Inf 
ImageD.jpg 4 3 0 3.342881e+01 1.177275e+02 5.111801e+01 8.489003e+01 1.930377e+00 7.475199e+00 3.286717e+00 5.090103e+00 37 130 56 93 12558 4.382210e+02 8.217581e-01 
ImageD.jpg 4 4 0 3.475000e+01 103 3.875000e+01 7.525000e+01 9.574271e-01 8.164966e-01 9.574271e-01 5.000000e-01 36 104 40 76 4 5.880000e+00 1.453835e+00 
ImageD.jpg 4 5 0 3.214216e+01 1.044167e+02 4.565196e+01 7.602451e+01 1.265062e+00 1.250780e+00 1.055805e+00 8.846737e-01 34 106 47 77 204 5.938000e+01 7.270422e-01 
ImageD.jpg 4 6 0 3.251429e+01 1.033429e+02 4.602857e+01 7.542857e+01 6.537042e-01 6.785687e-01 1.089760e+00 6.036466e-01 34 105 48 77 70 4.154900e+01 5.095499e-01 
ImageD.jpg 4 7 0 3.242857e+01 1.028571e+02 4.514286e+01 7.514286e+01 5.345225e-01 6.900656e-01 3.779645e-01 3.779645e-01 33 104 46 76 7 9.461000e+00 9.827291e-01 
ImageD.jpg 4 8 0 3.255556e+01 1.031111e+02 4.622222e+01 7.533333e+01 5.270463e-01 7.817360e-01 1.092906e+00 5.000000e-01 33 104 48 76 9 1.338100e+01 6.316482e-01 
ImageD.jpg 4 9 0 32 103 4.525000e+01 75 0 0 6.831301e-01 0 255 255 47 255 16 1.531600e+01 8.571151e-01 
ImageD.jpg 4 10 0 32 103 45 75 0 0 0 0 255 255 255 255 1 0 Inf 
ImageD.jpg 4 11 0 32 103 45 75 0 0 0 0 255 255 255 255 5 4.962000e+00 2.551916e+00 
ImageD.jpg 4 12 0 3.420301e+01 1.226605e+02 5.277232e+01 8.819528e+01 1.954419e+00 9.170853e+00 4.094433e+00 6.196716e+00 37 136 59 97 14753 4.755690e+02 8.197155e-01 
ImageD.jpg 4 13 1 4.105010e+01 1.620153e+02 6.646358e+01 1.149667e+02 4.390127e+00 2.250101e+01 1.016238e+01 1.551459e+01 46 186 78 132 16267 4.693010e+02 9.281419e-01 
ImageD.jpg 4 14 1 4.504510e+01 1.861427e+02 7.448447e+01 1.312455e+02 6.065260e+00 3.169680e+01 1.280939e+01 2.170596e+01 53 226 89 159 20154 5.132740e+02 9.613302e-01 
ImageD.jpg 4 15 1 4.263041e+01 1.729823e+02 7.014075e+01 1.223076e+02 4.681166e+00 2.432845e+01 1.107963e+01 1.673073e+01 49 200 82 141 17449 4.697650e+02 9.936172e-01 
ImageD.jpg 4 16 0 4.045604e+01 1.552889e+02 6.421175e+01 1.105854e+02 4.362113e+00 2.217326e+01 1.010257e+01 1.531008e+01 46 180 76 128 15797 4.940710e+02 8.132157e-01 
ImageD.jpg 4 17 1 4.588521e+01 1.927566e+02 7.595064e+01 1.355395e+02 6.550004e+00 3.568916e+01 1.369573e+01 2.430894e+01 54 237 91 165 18477 4.902590e+02 9.660290e-01 
ImageD.jpg 4 18 1 4.429507e+01 1.825443e+02 7.313061e+01 1.287485e+02 5.456509e+00 2.884840e+01 1.197308e+01 1.975258e+01 52 222 88 155 36022 9.095910e+02 5.471235e-01 
ImageD.jpg 4 19 0 3.533333e+01 104 4.966667e+01 7.733333e+01 3.214550e+00 1.732051e+00 1.527525e+00 1.154701e+00 39 106 51 78 3 3.093000e+00 3.940681e+00 
ImageD.jpg 4 20 0 4.154391e+01 1.683855e+02 6.821718e+01 1.190517e+02 5.043767e+00 2.630114e+01 1.150315e+01 1.808894e+01 48 200 82 141 20476 5.265720e+02 9.279818e-01 
ImageD.jpg 4 21 0 4.550541e+01 1.836490e+02 7.319852e+01 1.297587e+02 5.930975e+00 3.017235e+01 1.243617e+01 2.071875e+01 53 217 87 153 16351 4.577640e+02 9.805526e-01 
ImageD.jpg 4 22 0 3.950000e+01 1.025000e+02 44 77 4.041452e+00 2.645751e+00 2.449490e+00 1.825742e+00 43 105 47 79 4 4.408000e+00 2.586942e+00 
ImageD.jpg 4 23 0 3.397222e+01 1.126778e+02 4.721667e+01 8.163611e+01 2.079025e+00 6.828301e+00 3.300671e+00 4.603901e+00 38 125 53 90 360 1.178820e+02 3.255498e-01 
ImageD.jpg 4 24 1 3.757524e+01 1.428693e+02 5.612853e+01 1.014870e+02 7.569566e+00 2.594726e+01 9.385251e+00 1.809618e+01 51 190 73 134 16028 4.714850e+02 9.060527e-01 
ImageD.jpg 4 25 1 4.620129e+01 1.945990e+02 7.556211e+01 1.366739e+02 6.730351e+00 3.693048e+01 1.379338e+01 2.510175e+01 55 239 91 167 20359 5.179710e+02 9.535762e-01 
ImageD.jpg 4 26 0 3.768397e+01 1.433897e+02 5.946309e+01 1.022193e+02 3.550796e+00 1.636058e+01 7.703092e+00 1.129765e+01 42 164 70 116 4971 3.244040e+02 5.935827e-01 
ImageD.jpg 4 27 0 3.325000e+01 1.017500e+02 4.850000e+01 75 5.000000e-01 5.000000e-01 1 0 34 102 50 255 4 3.556000e+00 3.975084e+00 
ImageD.jpg 4 28 1 4.598501e+01 1.945708e+02 7.647607e+01 1.366911e+02 6.319948e+00 3.611140e+01 1.313244e+01 2.440718e+01 55 249 93 173 21747 5.253900e+02 9.900238e-01 
ImageD.jpg 4 29 0 3.433118e+01 1.156215e+02 4.761505e+01 8.355914e+01 2.184880e+00 8.565592e+00 4.087432e+00 5.828110e+00 38 130 54 93 465 1.405420e+02 2.958357e-01 
ImageD.jpg 4 30 0 4.363598e+01 1.741825e+02 6.965234e+01 1.232361e+02 5.180163e+00 2.500843e+01 1.079225e+01 1.720772e+01 51 205 82 144 20845 5.176890e+02 9.774035e-01 
ImageD.jpg 4 31 0 3.743767e+01 1.427473e+02 5.834333e+01 1.016412e+02 4.188613e+00 2.037254e+01 9.072623e+00 1.398341e+01 43 171 71 121 2968 2.805980e+02 4.737013e-01 
ImageD.jpg 4 32 1 4.900936e+01 2.126784e+02 8.020254e+01 1.486621e+02 6.856579e+00 3.966291e+01 1.417318e+01 2.675662e+01 57 255 95 177 23186 5.401850e+02 9.985059e-01 
ImageD.jpg 4 33 0 4.169438e+01 1.699271e+02 6.827141e+01 1.200088e+02 5.188130e+00 2.682676e+01 1.123893e+01 1.841093e+01 50 212 84 149 41587 1.027748e+03 4.947595e-01 
ImageD.jpg 4 34 1 4.223532e+01 1.727106e+02 6.856526e+01 1.218352e+02 5.529192e+00 2.782279e+01 1.192021e+01 1.910844e+01 50 207 83 146 16021 4.550840e+02 9.721121e-01 
ImageD.jpg 4 35 0 3.707180e+01 1.358417e+02 5.617436e+01 9.722725e+01 2.741811e+00 1.202343e+01 5.642436e+00 8.317354e+00 41 152 64 108 13426 4.671900e+02 7.729821e-01 
ImageD.jpg 4 36 0 3.814121e+01 1.506316e+02 6.128151e+01 1.068249e+02 3.607722e+00 1.814085e+01 8.073889e+00 1.248089e+01 43 174 72 123 18653 5.241410e+02 8.532225e-01 
ImageD.jpg 4 37 0 3.523529e+01 1.112059e+02 4.438235e+01 8.083824e+01 5.203666e+00 5.637187e+00 3.863451e+00 4.413718e+00 45 122 52 89 68 4.512200e+01 4.197030e-01 
ImageD.jpg 4 38 1 4.660352e+01 1.983968e+02 7.661179e+01 1.391369e+02 6.540015e+00 3.654643e+01 1.310530e+01 2.471095e+01 56 247 92 172 23603 5.473630e+02 9.899795e-01 
ImageD.jpg 4 39 0 3.020000e+01 1.050500e+02 4.505000e+01 7.585000e+01 1.962812e+00 1.099043e+00 1.731291e+00 9.880869e-01 33 107 48 78 20 1.656500e+01 9.159188e-01 
ImageD.jpg 4 40 0 35 1.025000e+02 40 75 1.414214e+00 7.071068e-01 0 0 36 103 255 255 2 1.960000e+00 6.542259e+00 
ImageD.jpg 4 41 1 3.993863e+01 1.602434e+02 6.392059e+01 1.132990e+02 5.376412e+00 2.695305e+01 1.121391e+01 1.847170e+01 48 200 80 141 19343 5.074200e+02 9.440577e-01 
ImageD.jpg 4 42 1 3.741491e+01 1.469073e+02 5.916780e+01 1.041827e+02 3.430430e+00 1.737041e+01 7.667311e+00 1.194874e+01 42 167 68 118 17288 5.206590e+02 8.013973e-01 
ImageD.jpg 4 43 0 3.254767e+01 1.106710e+02 4.691776e+01 8.001948e+01 1.594481e+00 5.030020e+00 2.348941e+00 3.369409e+00 35 119 51 86 8317 3.958610e+02 6.669467e-01 
ImageD.jpg 4 44 0 3.847474e+01 1.524484e+02 6.066318e+01 1.079143e+02 4.730178e+00 2.346705e+01 9.879827e+00 1.612149e+01 46 190 76 134 61686 1.487761e+03 3.502113e-01 
ImageD.jpg 4 45 0 3.876923e+01 1.054231e+02 4.965385e+01 7.911538e+01 3.993071e+00 3.324732e+00 4.307596e+00 2.519157e+00 43 110 54 82 26 2.449600e+01 5.444937e-01 
ImageD.jpg 4 46 1 3.745597e+01 1.481537e+02 5.927402e+01 1.049367e+02 3.416824e+00 1.674824e+01 7.172775e+00 1.151033e+01 43 170 69 120 21714 5.631100e+02 8.605245e-01 
ImageD.jpg 4 47 0 3.020000e+01 1.062000e+02 4.180000e+01 7.620000e+01 2.167948e+00 1.788854e+00 1.483240e+00 1.303840e+00 32 108 44 78 5 6.550000e+00 1.464527e+00 
ImageD.jpg 4 48 0 33 102 45 75 0 0 0 0 255 255 255 255 5 4.962000e+00 2.551916e+00 
ImageD.jpg 4 49 0 3.101729e+01 1.073898e+02 4.512826e+01 7.745017e+01 1.378182e+00 2.816206e+00 1.568526e+00 1.834621e+00 33 112 48 81 3181 3.844390e+02 2.704697e-01 
ImageD.jpg 4 50 0 3.343770e+01 1.215528e+02 4.932830e+01 8.694845e+01 2.616003e+00 9.349101e+00 4.004312e+00 6.385167e+00 38 138 56 98 12376 7.472880e+02 2.784929e-01 
ImageD.jpg 4 51 0 33 102 45 75 0 0 0 0 255 255 255 255 1 0 Inf 
ImageD.jpg 4 52 0 3.055172e+01 1.037241e+02 45 75 9.097177e-01 4.548588e-01 0 0 32 104 255 255 29 2.299900e+01 6.889536e-01 
ImageD.jpg 4 53 0 39 1.089286e+02 4.350000e+01 8.057143e+01 6 6.069651e+00 5.170181e+00 5.018647e+00 50 121 55 92 14 1.291800e+01 1.054259e+00 
ImageD.jpg 4 54 0 34 102 41 75 0 0 0 0 255 255 255 255 2 1.960000e+00 6.542259e+00 
ImageD.jpg 4 55 0 32 103 45 75 0 0 0 0 255 255 255 255 3 3.920000e+00 2.453347e+00 
ImageD.jpg 4 56 0 3.180000e+01 1.033400e+02 4.344000e+01 75 6.060915e-01 4.785181e-01 1.630826e+00 0 32 104 45 255 50 3.248500e+01 5.954073e-01 
ImageD.jpg 4 57 0 3.050000e+01 1.037500e+02 45 75 1 5.000000e-01 0 0 32 104 255 255 4 5.053000e+00 1.968662e+00 
ImageD.jpg 4 58 0 30 104 45 75 0 0 0 0 255 255 255 255 5 4.962000e+00 2.551916e+00 
ImageD.jpg 4 59 0 37 101 4.550000e+01 7.550000e+01 0 1.414214e+00 7.071068e-01 7.071068e-01 255 102 46 76 2 1.960000e+00 6.542259e+00 
ImageD.jpg 4 60 0 37 100 43 75 0 0 0 0 255 255 255 255 1 0 Inf 
ImageD.jpg 4 61 0 36 101 45 75 0 0 0 0 255 255 255 255 1 0 Inf 
ImageD.jpg 4 62 0 3.147661e+01 1.050924e+02 4.460154e+01 7.616578e+01 1.278543e+00 1.524211e+00 1.560554e+00 1.004015e+00 34 108 47 78 1689 4.341500e+02 1.126056e-01 
ImageD.jpg 4 63 0 3.384211e+01 1.022632e+02 4.526316e+01 7.526316e+01 6.882472e-01 4.524139e-01 4.524139e-01 4.524139e-01 35 103 46 76 19 1.750800e+01 7.789156e-01 
ImageD.jpg 4 64 0 3.128931e+01 1.116920e+02 4.654412e+01 8.020358e+01 1.681814e+00 5.323832e+00 2.705727e+00 3.644377e+00 34 121 51 86 8783 7.368550e+02 2.032772e-01 
ImageD.jpg 4 65 0 33 102 46 75 0 0 1.414214e+00 0 255 255 47 255 2 1.960000e+00 6.542259e+00 
ImageD.jpg 4 66 0 33 102 47 75 0 0 0 0 255 255 255 255 1 0 Inf 
ImageD.jpg 4 67 0 37 1.028889e+02 4.277778e+01 7.633333e+01 2.397916e+00 1.615893e+00 2.682246e+00 1.224745e+00 41 105 47 78 9 9.461000e+00 1.263509e+00 
ImageD.jpg 4 68 0 3.362069e+01 1.031034e+02 4.362069e+01 7.548276e+01 6.218517e-01 1.234759e+00 1.612757e+00 6.876819e-01 35 105 45 77 29 1.808700e+01 1.113973e+00 
ImageD.jpg 4 69 0 34 102 43 75 0 0 0 0 255 255 255 255 2 1.960000e+00 6.542259e+00 
ImageD.jpg 4 70 0 3.147368e+01 1.038684e+02 4.526316e+01 7.542105e+01 1.083958e+00 8.752159e-01 8.280296e-01 5.003555e-01 33 105 46 76 38 2.364400e+01 8.541842e-01 
ImageD.jpg 4 71 0 3.540000e+01 1.056667e+02 4.053333e+01 7.720000e+01 1.764734e+00 2.794553e+00 3.681356e+00 2.007130e+00 38 110 45 80 15 1.255400e+01 1.196016e+00 
ImageD.jpg 4 72 0 32 103 45 75 0 0 0 0 255 255 255 255 3 3.093000e+00 3.940681e+00 
ImageD.jpg 4 73 0 3.227273e+01 1.032121e+02 4.524242e+01 7.524242e+01 4.522670e-01 4.846117e-01 4.351941e-01 4.351941e-01 33 104 46 76 33 2.145300e+01 9.010476e-01 
ImageD.jpg 4 74 0 32 103 45 75 0 0 0 0 255 255 255 255 3 3.093000e+00 3.940681e+00 
ImageD.jpg 4 75 0 33 103 43 75 0 0 0 0 255 255 255 255 2 1.960000e+00 6.542259e+00 
ImageD.jpg 4 76 0 32 103 45 75 0 0 0 0 255 255 255 255 6 5.516000e+00 2.478064e+00 
ImageD.jpg 4 77 0 3.155556e+01 1.032222e+02 4.522222e+01 75 8.819171e-01 4.409586e-01 6.666667e-01 0 32 104 47 255 9 1.485300e+01 5.126536e-01 
ImageD.jpg 4 78 0 32 103 43 75 0 0 0 0 255 255 255 255 2 1.960000e+00 6.542259e+00 
ImageD.jpg 4 79 0 3.175764e+01 1.046271e+02 4.416406e+01 7.597912e+01 1.433666e+00 1.327542e+00 1.554941e+00 9.357794e-01 34 107 46 78 1341 3.179390e+02 1.667059e-01 
ImageD.jpg 4 80 0 3.033333e+01 1.043333e+02 4.466667e+01 7.533333e+01 5.773503e-01 5.773503e-01 1.527525e+00 5.773503e-01 31 105 46 76 3 3.093000e+00 3.940681e+00 
ImageD.jpg 4 81 0 3.025000e+01 1.038750e+02 4.375000e+01 75 7.071068e-01 3.535534e-01 1.035098e+00 0 32 104 45 255 8 8.328000e+00 1.449501e+00 
ImageD.jpg 4 82 0 3.278571e+01 1.032857e+02 4.228571e+01 7.528571e+01 6.992932e-01 4.688072e-01 1.138729e+00 4.688072e-01 34 104 44 76 14 1.010600e+01 1.722580e+00 
ImageD.jpg 4 83 0 32 103 45 75 0 0 0 0 255 255 255 255 6 9.800000e+00 7.850711e-01 
ImageD.jpg 4 84 0 32 103 45 75 0 0 0 0 255 255 255 255 31 2.311500e+01 7.290944e-01 
ImageD.jpg 4 85 0 33 103 43 75 0 0 0 0 255 255 255 255 2 1.960000e+00 6.542259e+00 
ImageD.jpg 4 86 0 3.218182e+01 1.028182e+02 45 75 4.045199e-01 4.045199e-01 0 0 33 103 255 255 11 1.414200e+01 6.911636e-01 
ImageD.jpg 4 87 0 3.069565e+01 1.037826e+02 4.404348e+01 7.508696e+01 1.072268e+00 5.126421e-01 1.153863e+00 3.544064e-01 32 104 46 76 46 3.059100e+01 6.177039e-01 
